,description,standard_dg_prime(kilojoule / mole),decompose,standard_dg(kilojoule / mole),is_formation
2028,2 ADP(aq) = AMP(aq) + ATP(aq),3.153933491984418,,46.60449064890136,False
2029,ADPglucose(aq) + H2O(l) =-D-glucose 1-phosphate(aq) + AMP(aq),-11.646034717016983,,73.30634995443981,False
2030,(S)-dihydroorotate(aq) + AP-NAD(aq) = orotate(aq) + AP-NADH(aq),8.166720440964411,,45.25923658857067,False
2031,(S)-dihydroorotate(aq) + AP-NAD(aq) = orotate(aq) + AP-NADH(aq),5.786061193696769,,44.69821432121633,False
2032,(S)-dihydroorotate(aq) + AP-NAD(aq) = orotate(aq) + AP-NADH(aq),4.058523580547386,,44.724748065782876,False
2033,(S)-dihydroorotate(aq) + NAD(aq) = orotate(aq) + NADH(aq),16.685872785117848,,54.33149231216254,False
2034,(S)-dihydroorotate(aq) + NAD(aq) = orotate(aq) + NADH(aq),14.8631833982237,,54.82753490148971,False
2035,(S)-dihydroorotate(aq) + NAD(aq) = orotate(aq) + NADH(aq),12.387010977152508,,55.66718086437789,False
2036,(S)-dihydroorotate(aq) + NAD(aq) = orotate(aq) + NADH(aq),18.941118049601457,,53.87596853071368,False
2037,L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq),30.503133053138157,,85.92343042995941,False
2038,(S)-2-methylmalate(aq) = acetate(aq) + pyruvate(aq),3.8432174310573783,,1.789886202741111,False
2039,(S)-2-methylmalate(aq) = acetate(aq) + pyruvate(aq),4.140890161901538,,2.3066122414397086,False
2040,(S)-2-methylmalate(aq) = acetate(aq) + pyruvate(aq),3.9023521354787354,,2.1884272546241155,False
2041,(S)-2-methylmalate(aq) = acetate(aq) + pyruvate(aq),3.8549319989801956,,2.3055662267507313,False
2042,(S)-2-methylmalate(aq) = acetate(aq) + pyruvate(aq),4.683892053112703,,2.5130048301822,False
2043,2 ADP(aq) = AMP(aq) + ATP(aq),2.4209012203724165,,45.189708595062555,False
2044,6-phospho-2-dehydro-3-deoxy-D-gluconate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),15.950344087805622,,12.75624257836525,False
2045,isocitrate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + carbon dioxide(aq),0.1798030716909482,,42.31733502451948,False
2046,isocitrate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + carbon dioxide(aq),0.2610440056474953,,39.379552993921685,False
2047,isocitrate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + carbon dioxide(aq),1.1843941683651011,,44.12815322554136,False
2048,isocitrate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + carbon dioxide(aq),0.37368278841298236,,42.93721821157624,False
2049,isocitrate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + carbon dioxide(aq),0.8139103816876913,,43.30808577602955,False
2050,D-ribose(aq) = D-ribulose(aq),2.148812129626808,,2.1454474922065603,False
2051,D-ribose(aq) = D-ribulose(aq),1.9613618380944449,,1.9563955597208296,False
2052,D-ribose(aq) = D-ribulose(aq),1.7985593809191298,,1.7903404413368091,False
2053,D-ribose(aq) = D-ribulose(aq),1.5023783718958035,,1.4833349310197141,False
2054,D-ribose(aq) = D-ribulose(aq),2.443661811523901,,2.4417659827882456,False
2055,D-ribose(aq) = D-ribulose(aq),1.6142918024720228,,1.601418320511895,False
2056,D-ribose(aq) = D-ribulose(aq),1.9508235556162827,,1.9446319802224121,False
2057,retinyl palmitate(aq) + H2O(l) = retinol(aq) + palmitate(aq),15.149992889937232,,61.38186822442727,False
2058,-D-glucose 1-phosphate(aq) =-D-glucose 6-phosphate(aq),-8.642891067264829,,-8.636347061067285,False
2059,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.995012985173616,,49.234705526912364,False
2060,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.85521830654304,,49.097329088921384,False
2061,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),9.142827148404812,,49.21787590963475,False
2062,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.85521830654304,,48.811842980403554,False
2063,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.995012985173616,,49.06454843609163,False
2064,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.944803348591556,,49.067175540114185,False
2065,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.486463414642165,,50.52932243028925,False
2066,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.5061881014756,,50.633825190727265,False
2067,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.54609619946491,,50.61711508376273,False
2068,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.297099462492847,,50.50634906064523,False
2069,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.5061881014756,,50.74400317739068,False
2070,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.98336430351911,,50.00809425146467,False
2071,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.11368446018092,,50.17721894153327,False
2072,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.583229535308373,,49.917217705700594,False
2073,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),10.325710100607537,,49.936982328551395,False
2074,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.87831073403832,,50.14516142687647,False
2075,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.662501772562203,,49.18459614969763,False
2076,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.73735594700633,,50.23868468403082,False
2077,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.553429932927102,,44.70296825457105,False
2078,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.669940007162198,,49.339751573297335,False
2079,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.402692279267722,,50.69359904618504,False
2080,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.402692279267722,,50.69359904618504,False
2081,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.143092155752951,,50.711577308380384,False
2082,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),10.354189357228606,,50.02858547390848,False
2083,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.177117026136257,,49.8242295660467,False
2084,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.143092155752951,,49.95996763501054,False
2085,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.281972699987676,,50.04220087469301,False
2086,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),9.063517921640859,,49.020684150485955,False
2087,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.632961661223543,,49.246290578864674,False
2088,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.98336430351911,,50.198332330643254,False
2089,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),9.46660942909122,,49.45583929157405,False
2090,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.98336430351911,,50.25021499635726,False
2091,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.582067410887118,,49.19539632852825,False
2092,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.912854986826416,,49.80467171132024,False
2093,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),9.40643518220935,,49.394865100517166,False
2094,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.730231563458986,,49.31417093118252,False
2095,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.54609619946491,,50.673733288716576,False
2096,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),10.471361647937027,,50.137304282091165,False
2097,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.16004844388609,,49.88156612923469,False
2098,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),8.722617535764883,,49.238629878730436,False
2099,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),9.872378907014744,,49.917604356912456,False
2100,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.603711866946902,,50.23086127422497,False
2101,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.603711866946902,,50.23086127422497,False
2102,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.0153318017105,,50.22360509112396,False
2103,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.424979540445529,,50.47105357903798,False
2104,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.825478941270529,,50.20953571942901,False
2105,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-22.367959551951934,,-59.61601726930851,False
2106,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-17.514399770811096,,-60.196000927430035,False
2107,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-13.72918140296846,,-61.399396812877505,False
2108,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-14.148305304563936,,-64.315836372636,False
2109,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-16.875719570398594,,-67.15744662109546,False
2110,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-13.843115338141903,,-63.36797097872201,False
2111,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-13.599537567175547,,-63.12439320775566,False
2112,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-19.103008710163692,,-56.18114435160143,False
2113,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-17.80458156170858,,-67.59202479616468,False
2114,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-14.527887986887995,,-63.99524166709636,False
2115,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-13.271620103663654,,-62.148922324378276,False
2116,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-13.013171830574171,,-62.661808900035986,False
2117,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-14.478120501563946,,-64.00297614214406,False
2118,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-15.794930431763815,,-61.70371993085746,False
2119,adenosine(aq) + H2O(l) = inosine(aq) + ammonia(aq),-14.276211200337807,,-63.80106684091792,False
2120,2-methylserine(aq) = D-alanine(aq) + formaldehyde(aq),21.24656854699207,,21.13169714946712,False
2121,ATP(aq) + GDP(aq) = ADP(aq) + GTP(aq),-0.10141129189941736,,-0.09848261620397394,False
2122,L-alanine(aq) = D-alanine(aq),-0.02564545039825479,,-0.02564545039825479,False
2123,4-hydroxy-2-oxoglutarate(aq) = pyruvate(aq) + glyoxylate(aq),14.431651877580611,,12.711377084450339,False
2124,acetylcholine(aq) + H2O(l) = acetate(aq) + choline(aq),-15.342925319662628,,15.512876586390247,False
2125,acetylcholine(aq) + H2O(l) = acetate(aq) + choline(aq),-18.912303236105206,,16.18353219575013,False
2126,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),4.970134015184068,,46.691064902546735,False
2127,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),1.7880050591372616,,49.57783201140255,False
2128,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",23.36499295075242,,16.37409975970348,False
2129,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",24.327767150223547,,17.806661296596882,False
2130,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",22.311309916187664,,14.760548149268711,False
2131,"D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",23.300616434567615,,16.23737180564291,False
2132,(-)-ureidoglycolate(aq) = glyoxylate(aq) + urea(aq),4.952985304122316,,4.907246878320572,False
2133,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-8.737004284342902,,-8.73699492218202,False
2134,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-9.148593948157682,,-9.148566771380288,False
2135,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-8.429123842625609,,-8.42911851780641,False
2136,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-8.790998458483953,,-8.790982346099552,False
2137,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),-8.467834626623711,,-8.467831666166388,False
2138,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),-18.384289491368108,,18.9271184213501,False
2139,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),-15.442080180362838,,19.792312675152857,False
2140,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),-18.343504693361357,,20.157257368220026,False
2141,ATP(aq) + L-glutamate(aq) + ammonia(aq) = ADP(aq) + phosphate(aq) + L-glutamine(aq),-20.63518342819687,,22.101934842698807,False
2142,(S)-3-hydroxybutanoyl-CoA(aq) + NAD(aq) = 3-oxobutanoyl-CoA(aq) + NADH(aq),10.958166969180064,,58.64532286686801,False
2143,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-14.631307008987186,,15.870413272048765,False
2144,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-16.01434516426482,,13.48145446622279,False
2145,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-17.554826978933605,,11.48724263562864,False
2146,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-11.188960906180393,,25.043048427376355,False
2147,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-16.72752152895251,,11.69473875733365,False
2148,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-11.78155270089968,,16.615914735662813,False
2149,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-13.980505305085073,,14.509869237037679,False
2150,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-14.052071222309804,,14.23888131128088,False
2151,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-15.478288061126923,,12.822114346748146,False
2152,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-16.25840846740952,,12.051862157155032,False
2153,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-17.598492071745415,,10.72507910304368,False
2154,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-12.363990937424042,,19.281647131685027,False
2155,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-20.194097626684297,,8.583908692481266,False
2156,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-12.553621368165889,,15.87311996550763,False
2157,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-19.53952436027277,,8.8273712243736,False
2158,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-13.936543255402484,,14.423880061546043,False
2159,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-13.178085896527579,,15.274141951315967,False
2160,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-14.790246064420918,,13.74500289936824,False
2161,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-24.13600407477594,,4.219264258503884,False
2162,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),-14.713994271963294,,13.580957519481665,False
2163,"D-glucose 6-phosphate(aq) + NADP(aq) = D-glucono-1,5-lactone 6-phosphate(aq) + NADPH(aq)",-1.0146993418192893,,42.1945060628971,False
2164,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),34.409478141133015,,86.13053938477819,False
2165,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),32.77335925213396,,86.38273529029283,False
2166,glycolate(aq) + NAD(aq) = glyoxylate(aq) + NADH(aq),35.00941075069164,,86.73047199433682,False
2167,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),-18.832197357676637,,25.89435299254053,False
2168,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),-22.00587299794035,,26.203534139727644,False
2169,acetaldehyde(aq) + CoA(aq) + NAD(aq) = acetyl-CoA(aq) + NADH(aq),-22.328096074895985,,25.35838035836282,False
2170,D-fructose(aq) + D-glyceraldehyde-3-phosphate(aq) = D-fructose 6-phosphate(aq) + D-glyceraldehyde(aq),3.298441730370074,,3.3421722971910857,False
2171,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),4.746909263694637,,4.7219646709626675,False
2172,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),4.906173392266417,,4.894099726660804,False
2173,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),4.818762163406387,,4.813440088168175,False
2174,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),4.86458407589978,,4.855957863755032,False
2175,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),4.640453425150447,,4.62669136234485,False
2176,ATP(aq) + sulfate(aq) + H2O(l) = 2 orthophosphate(aq) + adenosine 5'-phosphosulfate(aq),36.090569440114606,,71.95218182576097,False
2177,CTP(aq) + phosphorylcholine(aq) = pyrophosphate(aq) + CDPcholine(aq),4.148079170579334,,6.464130016684433,False
2178,"-D-glucose(aq) + NAD(aq) = D-glucono-1,5-lactone(aq) + NADH(aq)",-2.765584047400341,,39.444651857176964,False
2179,L-alanine(aq) = D-alanine(aq),-0.0,,-0.0,False
2180,inosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + D-ribose 1-phosphate(aq),10.42679546838065,,10.332551457362175,False
2181,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.42755494627759,,71.79645643149578,False
2182,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.073004503901096,,71.31601548962661,False
2183,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.334048509548595,,71.7029499947668,False
2184,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.01182543259296,,71.5686486880092,False
2185,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),27.93253461798148,,71.30143610319968,False
2186,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.20997625299959,,72.04818255522207,False
2187,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.263060960642225,,74.28835461302428,False
2188,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.277546469116302,,74.05326266955858,False
2189,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.343978076586595,,71.83179843977972,False
2190,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.223068212614994,,71.83611861453996,False
2191,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.566460182586262,,71.80297332664733,False
2192,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.463608012131864,,71.92585274431994,False
2193,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.611823740873152,,71.91127337748156,False
2194,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),30.046648961814242,,75.69718513010042,False
2195,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),28.221919578930187,,71.46493056465569,False
2196,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.689244389880244,,72.17706475307337,False
2197,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.769054938864308,,72.13136691121338,False
2198,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),26.59661395289788,,71.99594981771736,False
2199,isocitrate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + carbon dioxide(aq),0.2438550213942316,,45.33723440585164,False
2200,2 ADP(aq) = AMP(aq) + ATP(aq),2.011661059488051,,45.5122386928612,False
2201,D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),3.476564616740601,,54.864534452003824,False
2202,2-deoxy-D-ribose 5-phosphate(aq) = D-glyceraldehyde 3-phosphate(aq) + acetaldehyde(aq),20.650698836038483,,20.608453451639175,False
2203,xylitol(aq) + NAD(aq) = D-xylulose(aq) + NADH(aq),19.27600633196077,,62.1469963002168,False
2204,xylitol(aq) + NAD(aq) = D-xylulose(aq) + NADH(aq),13.57106048705376,,62.41805881078429,False
2205,D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),13.56514022975659,,56.436131776089155,False
2206,D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),7.86019438484958,,56.70720848757513,False
2207,xylitol(aq) + NADP(aq) = L-xylulose(aq) + NADPH(aq),13.049209580548652,,66.53838739935847,False
2208,xylitol(aq) + NADP(aq) = L-xylulose(aq) + NADPH(aq),14.41778759353581,,66.53024507508387,False
2209,xylitol(aq) + NADP(aq) = L-xylulose(aq) + NADPH(aq),20.12273343844282,,66.44163673716622,False
2210,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),7.084796132334875,,7.118875785693066,False
2211,N-glycolylneuraminate(aq) = N-glycolyl-D-mannosamine(aq) + pyruvate(aq),6.206110186649272,,6.203693664316336,False
2212,L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq),-0.0,,-1.6718663925435067,False
2213,ATP(aq) + (R)-5-phosphomevalonate(aq) = ADP(aq) + (R)-5-diphosphomevalonate(aq),-0.0,,-42.981010092323686,False
2214,D-glyceraldehyde 3-phosphate(aq) + orthophosphate(aq) + NAD(aq) = 3-phospho-D-glyceroyl phosphate(aq) + NADH(aq),1.4812167957526448,,50.20389113071191,False
2215,D-glyceraldehyde 3-phosphate(aq) + orthophosphate(aq) + NAD(aq) = 3-phospho-D-glyceroyl phosphate(aq) + NADH(aq),-0.8336525299669874,,49.00051030887736,False
2216,D-glyceraldehyde 3-phosphate(aq) + orthophosphate(aq) + NAD(aq) = 3-phospho-D-glyceroyl phosphate(aq) + NADH(aq),-7.019644461387298,,49.42438135876024,False
2217,D-glyceraldehyde 3-phosphate(aq) + orthophosphate(aq) + NAD(aq) = 3-phospho-D-glyceroyl phosphate(aq) + NADH(aq),0.9193572102014822,,49.25335875656741,False
2218,D-glyceraldehyde 3-phosphate(aq) + orthophosphate(aq) + NAD(aq) = 3-phospho-D-glyceroyl phosphate(aq) + NADH(aq),0.8485630654397192,,38.991874739208555,False
